sold_at,channel_code,sku_code,quantity,net_sales,unit_cost,channel_fee,marketing_cost,shipping_cost,return_cost,returned_quantity,location_code,location_name,product_name,category,order_id,line_id,country_code,currency_code,customer_token,shipping_region_1,shipping_region_2,order_status
2026-08-21T18:54:00.000Z,네이버,CORE-08-GRY-F,12,1342320,39000,107386,33558,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-02-3-3,1,KR,KRW,CUST-0123,경기,성남시,paid
2026-08-21T19:01:00.000Z,W컨셉,CORE-08-GRY-F,12,1228080,39000,184212,42983,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-02-3-4,1,KR,KRW,CUST-0128,부산,해운대구,paid
2026-08-21T20:08:00.000Z,매장 POS,CORE-08-GRY-F,12,1399440,39000,27989,13994,0,0,0,STORE-SHANGHAI,상하이 IFC,Core Knit,TOP,BETA-02-3-5,1,KR,KRW,CUST-0133,인천,연수구,paid
2026-08-21T16:44:00.000Z,자사몰,AIR-24-NVY-F,12,2304720,65000,92189,80665,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-02-4-0,1,KR,KRW,CUST-0119,서울,성동구,paid
2026-08-21T17:51:00.000Z,무신사,AIR-24-NVY-F,13,2265120,65000,271814,101930,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-02-4-1,1,KR,KRW,CUST-0124,서울,강남구,paid
2026-08-21T18:58:00.000Z,29CM,AIR-24-NVY-F,13,2316600,65000,324324,92664,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-02-4-2,1,KR,KRW,CUST-0129,경기,성남시,paid
2026-08-21T19:05:00.000Z,네이버,AIR-24-NVY-F,12,2233440,65000,178675,55836,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-02-4-3,1,KR,KRW,CUST-0134,부산,해운대구,paid
2026-08-21T20:12:00.000Z,W컨셉,AIR-24-NVY-F,12,2043360,65000,306504,71518,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-02-4-4,1,KR,KRW,CUST-0139,인천,연수구,paid
2026-08-21T21:19:00.000Z,매장 POS,AIR-24-NVY-F,12,2328480,65000,46570,23285,0,0,0,DC-ONLINE,온라인 DC,Volume Dress,DRESS,BETA-02-4-5,1,KR,KRW,CUST-0144,대구,수성구,paid
2026-08-21T17:55:00.000Z,자사몰,FRAME-31-DNM-F,13,2875080,78000,115003,100628,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-02-5-0,1,KR,KRW,CUST-0130,서울,강남구,paid
2026-08-21T18:02:00.000Z,무신사,FRAME-31-DNM-F,13,2608320,78000,312998,117374,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-02-5-1,1,KR,KRW,CUST-0135,경기,성남시,paid
2026-08-21T19:09:00.000Z,29CM,FRAME-31-DNM-F,13,2667600,78000,373464,106704,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-02-5-2,1,KR,KRW,CUST-0140,부산,해운대구,paid
2026-08-21T20:16:00.000Z,네이버,FRAME-31-DNM-F,13,2786160,78000,222893,69654,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-02-5-3,1,KR,KRW,CUST-0145,인천,연수구,paid
2026-08-21T21:23:00.000Z,W컨셉,FRAME-31-DNM-F,12,2352960,78000,352944,82354,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-02-5-4,1,KR,KRW,CUST-0150,대구,수성구,paid
2026-08-21T10:30:00.000Z,매장 POS,FRAME-31-DNM-F,12,2681280,78000,53626,26813,0,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-02-5-5,1,KR,KRW,CUST-0155,서울,성동구,paid
2026-08-21T18:06:00.000Z,자사몰,SHEER-15-WHT-F,14,1344420,31000,53777,47055,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-02-6-0,1,KR,KRW,CUST-0141,경기,성남시,paid
2026-08-21T19:13:00.000Z,무신사,SHEER-15-WHT-F,14,1219680,31000,146362,54886,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-02-6-1,1,KR,KRW,CUST-0146,부산,해운대구,paid
2026-08-21T20:20:00.000Z,29CM,SHEER-15-WHT-F,13,1158300,31000,162162,46332,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-02-6-2,1,KR,KRW,CUST-0151,인천,연수구,paid
2026-08-21T21:27:00.000Z,네이버,SHEER-15-WHT-F,13,1209780,31000,96782,30245,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-02-6-3,1,KR,KRW,CUST-0156,대구,수성구,paid
2026-08-21T10:34:00.000Z,W컨셉,SHEER-15-WHT-F,12,1021680,31000,153252,35759,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-02-6-4,1,KR,KRW,CUST-0161,서울,성동구,paid
2026-08-21T11:41:00.000Z,매장 POS,SHEER-15-WHT-F,12,1164240,31000,23285,11642,0,0,0,STORE-SEONGSU,성수 플래그십,Sheer Layer Top,TOP,BETA-02-6-5,1,KR,KRW,CUST-0166,서울,강남구,paid
2026-08-21T19:17:00.000Z,자사몰,FORM-12-BLK-F,14,3639440,91000,145578,127380,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-02-7-0,1,KR,KRW,CUST-0152,부산,해운대구,paid
2026-08-21T20:24:00.000Z,무신사,FORM-12-BLK-F,14,3301760,91000,396211,148579,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-02-7-1,1,KR,KRW,CUST-0157,인천,연수구,paid
2026-08-21T21:31:00.000Z,29CM,FORM-12-BLK-F,13,3135600,91000,438984,125424,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-02-7-2,1,KR,KRW,CUST-0162,대구,수성구,paid
2026-08-21T10:38:00.000Z,네이버,FORM-12-BLK-F,13,3274960,91000,261997,81874,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-02-7-3,1,KR,KRW,CUST-0167,서울,성동구,paid
2026-08-21T11:45:00.000Z,W컨셉,FORM-12-BLK-F,13,0,91000,0,0,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-02-7-4,1,KR,KRW,CUST-0172,서울,강남구,cancelled
2026-08-21T12:52:00.000Z,매장 POS,FORM-12-BLK-F,13,3414320,91000,68286,34143,0,0,0,STORE-GANGNAM,강남점,Relaxed Blazer,OUTER,BETA-02-7-5,1,KR,KRW,CUST-0177,경기,성남시,paid
2026-08-20T13:00:00.000Z,자사몰,ARC-07-BLK-F,5,1202800,82000,48112,42098,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-03-0-0,1,KR,KRW,CUST-0112,부산,해운대구,paid
2026-08-20T14:07:00.000Z,무신사,ARC-07-BLK-F,6,1309440,82000,157133,58925,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-03-0-1,1,KR,KRW,CUST-0117,인천,연수구,paid
2026-08-20T15:14:00.000Z,29CM,ARC-07-BLK-F,7,1562400,82000,218736,62496,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-03-0-2,1,KR,KRW,CUST-0122,대구,수성구,paid
2026-08-20T16:21:00.000Z,네이버,ARC-07-BLK-F,8,1864960,82000,149197,46624,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-03-0-3,1,KR,KRW,CUST-0127,서울,성동구,paid
2026-08-20T17:28:00.000Z,W컨셉,ARC-07-BLK-F,9,1919520,82000,287928,67183,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-03-0-4,1,KR,KRW,CUST-0132,서울,강남구,paid
2026-08-20T18:35:00.000Z,매장 POS,ARC-07-BLK-F,9,2187360,82000,43747,21874,0,0,0,STORE-HANNAM,한남점,Utility Jacket,OUTER,BETA-03-0-5,1,KR,KRW,CUST-0137,경기,성남시,paid
2026-08-20T14:11:00.000Z,자사몰,FLOW-22-BLK-F,7,1072820,51000,42913,37549,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-03-1-0,1,KR,KRW,CUST-0123,인천,연수구,paid
2026-08-20T15:18:00.000Z,무신사,FLOW-22-BLK-F,8,1112320,51000,133478,50054,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-03-1-1,1,KR,KRW,CUST-0128,대구,수성구,paid
2026-08-20T16:25:00.000Z,29CM,FLOW-22-BLK-F,9,1279800,51000,179172,51192,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-03-1-2,1,KR,KRW,CUST-0133,서울,성동구,paid
2026-08-20T17:32:00.000Z,네이버,FLOW-22-BLK-F,9,1336680,51000,106934,33417,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-03-1-3,1,KR,KRW,CUST-0138,서울,강남구,paid
2026-08-20T18:39:00.000Z,W컨셉,FLOW-22-BLK-F,10,1358800,51000,203820,47558,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-03-1-4,1,KR,KRW,CUST-0143,경기,성남시,paid
2026-08-20T19:46:00.000Z,매장 POS,FLOW-22-BLK-F,10,1548400,51000,30968,15484,0,0,0,STORE-BUSAN,부산 센텀,Drape Pants,BOTTOM,BETA-03-1-5,1,KR,KRW,CUST-0148,부산,해운대구,paid
2026-08-20T15:22:00.000Z,자사몰,EASE-19-IVY-F,9,776970,27000,31079,27194,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-03-2-0,1,KR,KRW,CUST-0134,대구,수성구,paid
2026-08-20T16:29:00.000Z,무신사,EASE-19-IVY-F,10,783200,27000,93984,35244,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-03-2-1,1,KR,KRW,CUST-0139,서울,성동구,paid
2026-08-20T17:36:00.000Z,29CM,EASE-19-IVY-F,10,801000,27000,112140,32040,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-03-2-2,1,KR,KRW,CUST-0144,서울,강남구,paid
2026-08-20T18:43:00.000Z,네이버,EASE-19-IVY-F,10,836600,27000,66928,20915,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-03-2-3,1,KR,KRW,CUST-0149,경기,성남시,paid
2026-08-20T19:50:00.000Z,W컨셉,EASE-19-IVY-F,10,765400,27000,114810,26789,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-03-2-4,1,KR,KRW,CUST-0154,부산,해운대구,paid
2026-08-20T20:57:00.000Z,매장 POS,EASE-19-IVY-F,10,872200,27000,17444,8722,0,0,0,STORE-SHANGHAI,상하이 IFC,Layer Top,TOP,BETA-03-2-5,1,KR,KRW,CUST-0159,인천,연수구,paid
2026-08-20T16:33:00.000Z,자사몰,CORE-08-GRY-F,10,1154300,39000,46172,40401,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-03-3-0,1,KR,KRW,CUST-0145,서울,성동구,paid
2026-08-20T17:40:00.000Z,무신사,CORE-08-GRY-F,11,1151920,39000,138230,51836,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-03-3-1,1,KR,KRW,CUST-0150,서울,강남구,paid
2026-08-20T18:47:00.000Z,29CM,CORE-08-GRY-F,11,1178100,39000,164934,47124,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-03-3-2,1,KR,KRW,CUST-0155,경기,성남시,paid
2026-08-20T19:54:00.000Z,네이버,CORE-08-GRY-F,11,1230460,39000,98437,30762,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-03-3-3,1,KR,KRW,CUST-0160,부산,해운대구,paid
2026-08-20T20:01:00.000Z,W컨셉,CORE-08-GRY-F,11,1125740,39000,168861,39401,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-03-3-4,1,KR,KRW,CUST-0165,인천,연수구,paid
2026-08-20T21:08:00.000Z,매장 POS,CORE-08-GRY-F,10,1166200,39000,23324,11662,0,0,0,DC-ONLINE,온라인 DC,Core Knit,TOP,BETA-03-3-5,1,KR,KRW,CUST-0170,대구,수성구,paid
2026-08-20T17:44:00.000Z,자사몰,AIR-24-NVY-F,12,2304720,65000,92189,80665,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-03-4-0,1,KR,KRW,CUST-0156,서울,강남구,paid
2026-08-20T18:51:00.000Z,무신사,AIR-24-NVY-F,12,2090880,65000,250906,94090,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-03-4-1,1,KR,KRW,CUST-0161,경기,성남시,paid
2026-08-20T19:58:00.000Z,29CM,AIR-24-NVY-F,12,2138400,65000,299376,85536,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-03-4-2,1,KR,KRW,CUST-0166,부산,해운대구,paid
2026-08-20T20:05:00.000Z,네이버,AIR-24-NVY-F,11,2047320,65000,163786,51183,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-03-4-3,1,KR,KRW,CUST-0171,인천,연수구,paid
2026-08-20T21:12:00.000Z,W컨셉,AIR-24-NVY-F,11,1873080,65000,280962,65558,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-03-4-4,1,KR,KRW,CUST-0176,대구,수성구,paid
2026-08-20T10:19:00.000Z,매장 POS,AIR-24-NVY-F,11,2134440,65000,42689,21344,0,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-03-4-5,1,KR,KRW,CUST-0181,서울,성동구,paid
2026-08-20T18:55:00.000Z,자사몰,FRAME-31-DNM-F,12,2653920,78000,106157,92887,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-03-5-0,1,KR,KRW,CUST-0167,경기,성남시,paid
2026-08-20T19:02:00.000Z,무신사,FRAME-31-DNM-F,12,2407680,78000,288922,108346,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-03-5-1,1,KR,KRW,CUST-0172,부산,해운대구,paid
2026-08-20T20:09:00.000Z,29CM,FRAME-31-DNM-F,12,2462400,78000,344736,98496,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-03-5-2,1,KR,KRW,CUST-0177,인천,연수구,paid
2026-08-20T21:16:00.000Z,네이버,FRAME-31-DNM-F,12,2571840,78000,205747,64296,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-03-5-3,1,KR,KRW,CUST-0182,대구,수성구,paid
2026-08-20T10:23:00.000Z,W컨셉,FRAME-31-DNM-F,11,2156880,78000,323532,75491,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-03-5-4,1,KR,KRW,CUST-0187,서울,성동구,paid
2026-08-20T11:30:00.000Z,매장 POS,FRAME-31-DNM-F,11,0,78000,0,0,0,0,0,STORE-SEONGSU,성수 플래그십,Denim Dress,DRESS,BETA-03-5-5,1,KR,KRW,CUST-0192,서울,강남구,cancelled
2026-08-20T19:06:00.000Z,자사몰,SHEER-15-WHT-F,13,1248390,31000,49936,43694,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-03-6-0,1,KR,KRW,CUST-0178,부산,해운대구,paid
2026-08-20T20:13:00.000Z,무신사,SHEER-15-WHT-F,12,1045440,31000,125453,47045,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-03-6-1,1,KR,KRW,CUST-0183,인천,연수구,paid
2026-08-20T21:20:00.000Z,29CM,SHEER-15-WHT-F,12,1069200,31000,149688,42768,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-03-6-2,1,KR,KRW,CUST-0188,대구,수성구,paid
2026-08-20T10:27:00.000Z,네이버,SHEER-15-WHT-F,12,1116720,31000,89338,27918,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-03-6-3,1,KR,KRW,CUST-0193,서울,성동구,paid
2026-08-20T11:34:00.000Z,W컨셉,SHEER-15-WHT-F,12,1021680,31000,153252,35759,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-03-6-4,1,KR,KRW,CUST-0198,서울,강남구,paid
2026-08-20T12:41:00.000Z,매장 POS,SHEER-15-WHT-F,12,1164240,31000,23285,11642,0,0,0,STORE-GANGNAM,강남점,Sheer Layer Top,TOP,BETA-03-6-5,1,KR,KRW,CUST-0203,경기,성남시,paid
2026-08-20T20:17:00.000Z,자사몰,FORM-12-BLK-F,13,3379480,91000,135179,118282,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-03-7-0,1,KR,KRW,CUST-0189,인천,연수구,paid
2026-08-20T21:24:00.000Z,무신사,FORM-12-BLK-F,13,3065920,91000,367910,137966,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-03-7-1,1,KR,KRW,CUST-0194,대구,수성구,paid
2026-08-20T10:31:00.000Z,29CM,FORM-12-BLK-F,12,2894400,91000,405216,115776,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-03-7-2,1,KR,KRW,CUST-0199,서울,성동구,paid
2026-08-20T11:38:00.000Z,네이버,FORM-12-BLK-F,12,3023040,91000,241843,75576,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-03-7-3,1,KR,KRW,CUST-0204,서울,강남구,paid
2026-08-20T12:45:00.000Z,W컨셉,FORM-12-BLK-F,12,2765760,91000,414864,96802,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-03-7-4,1,KR,KRW,CUST-0209,경기,성남시,paid
2026-08-20T13:52:00.000Z,매장 POS,FORM-12-BLK-F,13,3414320,91000,68286,34143,0,0,0,STORE-HANNAM,한남점,Relaxed Blazer,OUTER,BETA-03-7-5,1,KR,KRW,CUST-0214,부산,해운대구,paid
2026-08-19T14:00:00.000Z,자사몰,ARC-07-BLK-F,5,1202800,82000,48112,42098,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-04-0-0,1,KR,KRW,CUST-0149,인천,연수구,paid
2026-08-19T15:07:00.000Z,무신사,ARC-07-BLK-F,6,1309440,82000,157133,58925,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-04-0-1,1,KR,KRW,CUST-0154,대구,수성구,paid
2026-08-19T16:14:00.000Z,29CM,ARC-07-BLK-F,7,1562400,82000,218736,62496,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-04-0-2,1,KR,KRW,CUST-0159,서울,성동구,paid
2026-08-19T17:21:00.000Z,네이버,ARC-07-BLK-F,8,1864960,82000,149197,46624,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-04-0-3,1,KR,KRW,CUST-0164,서울,강남구,paid
2026-08-19T18:28:00.000Z,W컨셉,ARC-07-BLK-F,8,1706240,82000,255936,59718,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-04-0-4,1,KR,KRW,CUST-0169,경기,성남시,paid
2026-08-19T19:35:00.000Z,매장 POS,ARC-07-BLK-F,8,1944320,82000,38886,19443,0,0,0,STORE-BUSAN,부산 센텀,Utility Jacket,OUTER,BETA-04-0-5,1,KR,KRW,CUST-0174,부산,해운대구,paid
2026-08-19T15:11:00.000Z,자사몰,FLOW-22-BLK-F,7,1072820,51000,42913,37549,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-04-1-0,1,KR,KRW,CUST-0160,대구,수성구,paid
2026-08-19T16:18:00.000Z,무신사,FLOW-22-BLK-F,8,1112320,51000,133478,50054,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-04-1-1,1,KR,KRW,CUST-0165,서울,성동구,paid
2026-08-19T17:25:00.000Z,29CM,FLOW-22-BLK-F,8,1137600,51000,159264,45504,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-04-1-2,1,KR,KRW,CUST-0170,서울,강남구,paid
2026-08-19T18:32:00.000Z,네이버,FLOW-22-BLK-F,9,1336680,51000,106934,33417,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-04-1-3,1,KR,KRW,CUST-0175,경기,성남시,paid
2026-08-19T19:39:00.000Z,W컨셉,FLOW-22-BLK-F,9,1222920,51000,183438,42802,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-04-1-4,1,KR,KRW,CUST-0180,부산,해운대구,paid
2026-08-19T20:46:00.000Z,매장 POS,FLOW-22-BLK-F,9,1393560,51000,27871,13936,0,0,0,STORE-SHANGHAI,상하이 IFC,Drape Pants,BOTTOM,BETA-04-1-5,1,KR,KRW,CUST-0185,인천,연수구,paid
2026-08-19T16:22:00.000Z,자사몰,EASE-19-IVY-F,9,776970,27000,31079,27194,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-04-2-0,1,KR,KRW,CUST-0171,서울,성동구,paid
2026-08-19T17:29:00.000Z,무신사,EASE-19-IVY-F,9,704880,27000,84586,31720,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-04-2-1,1,KR,KRW,CUST-0176,서울,강남구,paid
2026-08-19T18:36:00.000Z,29CM,EASE-19-IVY-F,9,720900,27000,100926,28836,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-04-2-2,1,KR,KRW,CUST-0181,경기,성남시,paid
2026-08-19T19:43:00.000Z,네이버,EASE-19-IVY-F,10,836600,27000,66928,20915,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-04-2-3,1,KR,KRW,CUST-0186,부산,해운대구,paid
2026-08-19T20:50:00.000Z,W컨셉,EASE-19-IVY-F,9,688860,27000,103329,24110,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-04-2-4,1,KR,KRW,CUST-0191,인천,연수구,paid
2026-08-19T21:57:00.000Z,매장 POS,EASE-19-IVY-F,9,784980,27000,15700,7850,0,0,0,DC-ONLINE,온라인 DC,Layer Top,TOP,BETA-04-2-5,1,KR,KRW,CUST-0196,대구,수성구,paid
2026-08-19T17:33:00.000Z,자사몰,CORE-08-GRY-F,10,1154300,39000,46172,40401,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-04-3-0,1,KR,KRW,CUST-0182,서울,강남구,paid
2026-08-19T18:40:00.000Z,무신사,CORE-08-GRY-F,10,1047200,39000,125664,47124,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-04-3-1,1,KR,KRW,CUST-0187,경기,성남시,paid
2026-08-19T19:47:00.000Z,29CM,CORE-08-GRY-F,10,1071000,39000,149940,42840,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-04-3-2,1,KR,KRW,CUST-0192,부산,해운대구,paid
2026-08-19T20:54:00.000Z,네이버,CORE-08-GRY-F,10,1118600,39000,89488,27965,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-04-3-3,1,KR,KRW,CUST-0197,인천,연수구,paid
2026-08-19T21:01:00.000Z,W컨셉,CORE-08-GRY-F,10,1023400,39000,153510,35819,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-04-3-4,1,KR,KRW,CUST-0202,대구,수성구,paid
2026-08-19T10:08:00.000Z,매장 POS,CORE-08-GRY-F,10,1166200,39000,23324,11662,0,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-04-3-5,1,KR,KRW,CUST-0207,서울,성동구,paid
2026-08-19T18:44:00.000Z,자사몰,AIR-24-NVY-F,11,2112660,65000,84506,73943,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-04-4-0,1,KR,KRW,CUST-0193,경기,성남시,paid
2026-08-19T19:51:00.000Z,무신사,AIR-24-NVY-F,11,1916640,65000,229997,86249,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-04-4-1,1,KR,KRW,CUST-0198,부산,해운대구,paid
2026-08-19T20:58:00.000Z,29CM,AIR-24-NVY-F,11,1960200,65000,274428,78408,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-04-4-2,1,KR,KRW,CUST-0203,인천,연수구,paid
2026-08-19T21:05:00.000Z,네이버,AIR-24-NVY-F,10,1861200,65000,148896,46530,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-04-4-3,1,KR,KRW,CUST-0208,대구,수성구,paid
2026-08-19T10:12:00.000Z,W컨셉,AIR-24-NVY-F,10,1702800,65000,255420,59598,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-04-4-4,1,KR,KRW,CUST-0213,서울,성동구,paid
2026-08-19T11:19:00.000Z,매장 POS,AIR-24-NVY-F,10,1940400,65000,38808,19404,0,0,0,STORE-SEONGSU,성수 플래그십,Volume Dress,DRESS,BETA-04-4-5,1,KR,KRW,CUST-0218,서울,강남구,paid
2026-08-19T19:55:00.000Z,자사몰,FRAME-31-DNM-F,11,2432760,78000,97310,85147,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-04-5-0,1,KR,KRW,CUST-0204,부산,해운대구,paid
2026-08-19T20:02:00.000Z,무신사,FRAME-31-DNM-F,11,2207040,78000,264845,99317,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-04-5-1,1,KR,KRW,CUST-0209,인천,연수구,paid
2026-08-19T21:09:00.000Z,29CM,FRAME-31-DNM-F,11,2257200,78000,316008,90288,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-04-5-2,1,KR,KRW,CUST-0214,대구,수성구,paid
2026-08-19T10:16:00.000Z,네이버,FRAME-31-DNM-F,11,2357520,78000,188602,58938,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-04-5-3,1,KR,KRW,CUST-0219,서울,성동구,paid
2026-08-19T11:23:00.000Z,W컨셉,FRAME-31-DNM-F,11,2156880,78000,323532,75491,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-04-5-4,1,KR,KRW,CUST-0224,서울,강남구,paid
2026-08-19T12:30:00.000Z,매장 POS,FRAME-31-DNM-F,11,2457840,78000,49157,24578,0,0,0,STORE-GANGNAM,강남점,Denim Dress,DRESS,BETA-04-5-5,1,KR,KRW,CUST-0229,경기,성남시,paid
2026-08-19T20:06:00.000Z,자사몰,SHEER-15-WHT-F,12,1152360,31000,46094,40333,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-04-6-0,1,KR,KRW,CUST-0215,인천,연수구,paid
2026-08-19T21:13:00.000Z,무신사,SHEER-15-WHT-F,11,958320,31000,114998,43124,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-04-6-1,1,KR,KRW,CUST-0220,대구,수성구,paid
2026-08-19T10:20:00.000Z,29CM,SHEER-15-WHT-F,11,980100,31000,137214,39204,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-04-6-2,1,KR,KRW,CUST-0225,서울,성동구,paid
2026-08-19T11:27:00.000Z,네이버,SHEER-15-WHT-F,11,1023660,31000,81893,25592,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-04-6-3,1,KR,KRW,CUST-0230,서울,강남구,paid
2026-08-19T12:34:00.000Z,W컨셉,SHEER-15-WHT-F,11,936540,31000,140481,32779,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-04-6-4,1,KR,KRW,CUST-0235,경기,성남시,paid
2026-08-19T13:41:00.000Z,매장 POS,SHEER-15-WHT-F,12,1164240,31000,23285,11642,0,0,0,STORE-HANNAM,한남점,Sheer Layer Top,TOP,BETA-04-6-5,1,KR,KRW,CUST-0240,부산,해운대구,paid
2026-08-19T21:17:00.000Z,자사몰,FORM-12-BLK-F,12,3119520,91000,124781,109183,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-04-7-0,1,KR,KRW,CUST-0226,대구,수성구,paid
